# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 16 03:46:30 2021
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
#
toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
1115.01,379286801,APC,2458658.3274700,0.001090,-0.001090,0,4.4519900,0.0003500,-0.0003500,0,2.1090000,0.0870000,-0.0870000,0
1116.01,304100538,PC,2458325.6652610,0.001254,-0.001254,0,5.0099900,0.0000300,-0.0000300,0,1.7024171,0.2275364,-0.2275364,0
1117.01,295541511,PC,2459362.4589670,0.003780,-0.003780,0,2.2264788,0.0005429,-0.0005429,0,2.3928515,0.3676628,-0.3676628,0
1118.01,90919952,FP,2458660.1631600,0.001210,-0.001210,0,4.1381200,0.0003600,-0.0003600,0,3.9110000,0.4900000,-0.4900000,0
1119.01,261369656,APC,2458666.5219900,0.001880,-0.001880,0,10.9566300,0.0020300,-0.0020300,0,3.5880000,0.2590000,-0.2590000,0
112.01,388104525,KP,2459307.3329980,0.000457,-0.000457,0,2.4997385,0.0000707,-0.0000707,0,2.8686589,0.0356760,-0.0356760,0
1120.01,143257766,FP,2458656.4485400,0.001250,-0.001250,0,1.6625500,0.0001300,-0.0001300,0,3.2850000,0.0730000,-0.0730000,0
1121.01,24094603,FP,2458658.6105200,0.006210,-0.006210,0,4.0761100,0.0020000,-0.0020000,0,2.0620000,0.5030000,-0.5030000,0
1122.01,304774444,FP,2458658.7742100,0.004230,-0.004230,0,3.6265400,0.0010600,-0.0010600,0,3.2980000,0.3190000,-0.3190000,0
1123.01,469782185,APC,2458658.0408700,0.000260,-0.000260,0,1.2092800,0.0000200,-0.0000200,0,1.8860000,0.0250000,-0.0250000,0
1124.01,128790976,APC,2458657.4310600,0.000540,-0.000540,0,3.5187400,0.0001400,-0.0001400,0,2.7390000,0.1070000,-0.1070000,0
1125.01,80166433,PC,2458656.1488900,0.003080,-0.003080,0,1.5460200,0.0002700,-0.0002700,0,0.8520000,0.1860000,-0.1860000,0
1126.01,405862830,FP,2458658.2480500,0.004810,-0.004810,0,1.6265200,0.0004800,-0.0004800,0,3.3550000,0.4780000,-0.4780000,0
1127.01,269450900,FP,2458657.6307300,0.001340,-0.001340,0,2.3243900,0.0002100,-0.0002100,0,4.4530000,0.0590000,-0.0590000,0
1128.01,425721385,FP,2458663.1524500,0.005500,-0.005500,0,13.5499000,0.0056400,-0.0056400,0,1.7950000,0.7200000,-0.7200000,0
1129.01,91576611,FP,2458659.0692700,0.002890,-0.002890,0,4.4365100,0.0010100,-0.0010100,0,3.3650000,0.2690000,-0.2690000,0
113.01,97409519,KP,2458327.0530850,0.000623,-0.000623,0,3.3728770,0.0001470,-0.0001470,0,2.6342600,0.0436440,-0.0436440,0
1130.01,254113311,CP,2458657.8980500,0.000280,-0.000280,0,8.3499800,0.0000100,-0.0000100,0,1.8360000,0.0610000,-0.0610000,0
1130.02,254113311,CP,2458658.7380500,0.001650,-0.001650,0,4.0671900,0.0005600,-0.0005600,0,1.7830000,0.1480000,-0.1480000,0
1131.01,198213332,PC,2458684.0604600,0.001700,-0.001700,0,0.5860300,0.0000100,-0.0000100,0,0.7120000,0.0620000,-0.0620000,0
1132.01,267489265,FP,2458683.6794000,0.010440,-0.010440,0,1.5505800,0.0011200,-0.0011200,0,2.9560000,0.4940000,-0.4940000,0
1133.01,69997672,FP,2458684.2349000,0.010050,-0.010050,0,1.8070900,0.0012300,-0.0012300,0,3.2970000,1.0090000,-1.0090000,0
1134.01,122220263,FP,2458688.5279500,0.000500,-0.000500,0,,,,0,7.1420000,0.0980000,-0.0980000,0
1135.01,154872375,PC,2458684.1524580,0.000273,-0.000273,0,8.0277220,0.0000113,-0.0000113,0,4.4495072,0.0246182,-0.0246182,0
1136.01,142276270,PC,2458686.0723300,0.001250,-0.001250,0,12.5178100,0.0001000,-0.0001000,0,4.0650000,0.1100000,-0.1100000,0
1136.02,142276270,PC,2458688.7169850,0.002097,-0.002097,0,6.2567421,0.0011051,-0.0011051,0,3.4720806,0.3302895,-0.3302895,0
1136.03,142276270,PC,2458699.3853050,0.001956,-0.001956,0,26.3218638,0.0026914,-0.0026914,0,5.2070076,0.1886660,-0.1886660,0
1136.04,142276270,PC,2458697.7558070,0.002570,-0.002570,0,18.8047556,0.0003260,-0.0003260,0,4.5912749,0.2709187,-0.2709187,0
1137.01,89389197,PC,2458684.6299700,0.002700,-0.002700,0,1.3204700,0.0002500,-0.0002500,0,1.1810000,0.1930000,-0.1930000,0
1138.01,110428269,FP,2458684.2050400,0.004420,-0.004420,0,0.6497100,0.0001800,-0.0001800,0,2.0760000,0.3280000,-0.3280000,0
1139.01,202563254,PC,2458686.5734300,0.012730,-0.012730,0,4.4733300,0.0032300,-0.0032300,0,5.0690000,1.8650000,-1.8650000,0
114.01,25155310,KP,2459363.4883480,0.000529,-0.000529,0,3.2887948,0.0001283,-0.0001283,0,3.4740108,0.0446039,-0.0446039,0
1140.01,320525204,APC,2458686.3433800,0.000750,-0.000750,0,13.7336000,0.0002600,-0.0002600,0,2.4120000,0.1070000,-0.1070000,0
1141.01,159510109,APC,2458687.5977330,0.000970,-0.000970,0,16.9476430,0.0006100,-0.0006100,0,7.5709030,0.1200000,-0.1200000,0
1142.01,284450803,FP,2459439.8574320,0.000225,-0.000225,0,3.3687742,0.0000017,-0.0000017,0,2.1370000,0.0640000,-0.0640000,0
1143.01,160268701,FP,2458694.0787500,0.001560,-0.001560,0,11.1960200,0.0009600,-0.0009600,0,4.2650000,0.3270000,-0.3270000,0
1144.01,28230919,KP,2458687.2061170,0.000650,-0.000650,0,4.8878230,0.0002500,-0.0002500,0,2.3598284,0.0351952,-0.0351952,0
1145.01,350995812,PC,2458685.8164300,0.001490,-0.001490,0,2.9716400,0.0003400,-0.0003400,0,1.5340000,0.1500000,-0.1500000,0
1146.01,21755546,FP,2458684.1310600,0.002640,-0.002640,0,0.6595700,0.0001200,-0.0001200,0,1.5460000,0.2060000,-0.2060000,0
1147.01,288391628,FP,2458692.1422400,0.000680,-0.000680,0,10.9274600,0.0000800,-0.0000800,0,1.9280000,0.1110000,-0.1110000,0
1148.01,349827430,KP,2459417.6129540,0.000121,-0.000121,0,5.5514698,0.0000015,-0.0000015,0,4.2270000,0.0240000,-0.0240000,0
1149.01,117789567,APC,2458684.4894600,0.001920,-0.001920,0,2.3206300,0.0002900,-0.0002900,0,1.3310000,0.4670000,-0.4670000,0
115.01,281541555,KP,2458329.9020140,0.000768,-0.000768,0,4.7423785,0.0000072,-0.0000072,0,2.5318098,0.0846970,-0.0846970,0
1150.01,16740101,KP,2458683.4453220,0.001100,-0.001100,0,1.4811200,0.0001000,-0.0001000,0,3.8531920,0.0520000,-0.0520000,0
1151.01,69679391,KP,2459413.8754540,0.000138,-0.000138,0,3.4741253,0.0000015,-0.0000015,0,3.3430000,0.1850000,-0.1850000,0
1152.01,237184773,FA,2458684.0908700,0.000780,-0.000780,0,6.5012000,0.0000300,-0.0000300,0,5.4530000,0.4200000,-0.4200000,0
1153.01,154840461,APC,2458685.5794000,0.001190,-0.001190,0,6.0361400,0.0006000,-0.0006000,0,0.9780000,0.2210000,-0.2210000,0
1154.01,459970307,PC,2458686.6708700,0.001932,-0.001932,0,21.7451721,0.0002086,-0.0002086,0,4.7430179,0.1429489,-0.1429489,0
1155.01,161450762,FP,2458683.9259400,0.003360,-0.003360,0,1.3200300,0.0003700,-0.0003700,0,3.1750000,0.2860000,-0.2860000,0
1156.01,117256577,APC,2458684.8766200,0.002100,-0.002100,0,1.6874900,0.0002500,-0.0002500,0,2.5270000,0.1160000,-0.1160000,0
1157.01,147576037,APC,2459394.6011900,0.001506,-0.001506,0,13.0743233,0.0021321,-0.0021321,0,3.2073196,0.1394313,-0.1394313,0
1158.01,379931600,FP,2458685.4338000,0.001300,-0.001300,0,2.9256400,0.0002900,-0.0002900,0,4.0270000,0.1460000,-0.1460000,0
1159.01,48188920,FP,2458683.9470700,0.003630,-0.003630,0,0.7377400,0.0002000,-0.0002000,0,0.6360000,0.3310000,-0.3310000,0
116.01,238176110,KP,2459037.5284600,0.000256,-0.000256,0,2.7986856,0.0000500,-0.0000500,0,2.3314431,0.0230347,-0.0230347,0
1160.01,89510024,PC,2458683.7372000,0.007310,-0.007310,0,2.3654900,0.0013600,-0.0013600,0,1.7720000,0.5960000,-0.5960000,0
1161.01,158324245,KP,2458683.5538180,0.000600,-0.000600,0,1.7635940,0.0000600,-0.0000600,0,3.2496570,0.0640000,-0.0640000,0
1162.01,13419950,PC,2458686.3743600,0.001870,-0.001870,0,7.3178100,0.0005500,-0.0005500,0,3.4410000,0.5550000,-0.5550000,0
1163.01,375542276,PC,2458684.8118500,0.001210,-0.001210,0,3.0776500,0.0002000,-0.0002000,0,2.2650000,0.3810000,-0.3810000,0
1164.01,16102323,FP,2458686.7599200,0.000920,-0.000920,0,3.2080600,0.0002100,-0.0002100,0,2.1750000,0.0780000,-0.0780000,0
1165.01,458478250,KP,2458683.9112140,0.000056,-0.000056,0,2.2552959,0.0000024,-0.0000024,0,2.2808014,0.0045203,-0.0045203,0
1166.01,138361973,FP,2458684.9337200,0.005960,-0.005960,0,1.8832700,0.0007200,-0.0007200,0,2.4720000,0.2850000,-0.2850000,0
1167.01,232967666,FP,2458689.1163300,0.003820,-0.003820,0,15.1960000,,,0,1.7920000,0.6780000,-0.6780000,0
1168.01,41330864,FP,2458684.8446400,0.000630,-0.000630,0,2.1360000,0.0000900,-0.0000900,0,1.7400000,0.0830000,-0.0830000,0
1169.01,302518439,PC,2459391.4112100,0.000613,-0.000613,0,6.7072406,0.0002373,-0.0002373,0,2.2136499,0.0557697,-0.0557697,0
117.01,322307342,KP,2459063.6557910,0.001190,-0.001190,0,3.5862962,0.0001530,-0.0001530,0,3.3710943,0.0784648,-0.0784648,0
1170.01,294176967,FP,2458683.4811500,0.003640,-0.003640,0,0.9139700,0.0002000,-0.0002000,0,1.9550000,0.1870000,-0.1870000,0
1171.01,101929303,FP,2458684.2341400,0.003720,-0.003720,0,11.1864400,0.0046000,-0.0046000,0,3.2270000,0.4480000,-0.4480000,0
1172.01,1717732429,FP,2458687.7963200,0.002990,-0.002990,0,7.8569400,0.0022300,-0.0022300,0,5.9350000,0.7660000,-0.7660000,0
1173.01,232967440,PC,2458688.7196800,0.000360,-0.000360,0,7.0642300,0.0000200,-0.0000200,0,2.4070000,0.1850000,-0.1850000,0
1174.01,154089169,PC,2458690.0631900,0.003230,-0.003230,0,8.9531100,0.0002600,-0.0002600,0,2.6610000,0.2760000,-0.2760000,0
1175.01,30329585,FP,2459407.5418370,0.002331,-0.002331,0,7.5022831,0.0000411,-0.0000411,0,2.6470000,0.4290000,-0.4290000,0
1176.01,230088370,PC,2458695.3619600,0.000409,-0.000409,0,14.0077255,0.0000284,-0.0000284,0,5.8747512,0.0269123,-0.0269123,0
1177.01,169177766,FP,2458684.3381200,0.007850,-0.007850,0,1.6912700,0.0011000,-0.0011000,0,3.2060000,0.5260000,-0.5260000,0
1178.01,359496368,FP,2458685.1785500,0.009350,-0.009350,0,2.6659000,0.0019600,-0.0019600,0,3.5070000,0.4060000,-0.4060000,0
1179.01,148914726,APC,2458683.4145580,0.000591,-0.000591,0,1.2615236,0.0000216,-0.0000216,0,1.1432291,0.0349331,-0.0349331,0
118.01,266980320,CP,2459083.5085500,0.001230,-0.001230,0,6.0344569,0.0000099,-0.0000099,0,2.2074496,0.0794939,-0.0794939,0
1180.01,158002130,PC,2458691.0482410,0.002080,-0.002080,0,9.6921370,0.0034400,-0.0034400,0,2.8234390,0.2190000,-0.2190000,0
1181.01,229510866,PC,2458957.8213950,0.000222,-0.000222,0,2.1031932,0.0000109,-0.0000109,0,4.0933082,0.0184684,-0.0184684,0
1182.01,341544930,FP,2458689.7917000,0.000950,-0.000950,0,7.6424500,0.0006300,-0.0006300,0,2.6840000,0.1520000,-0.1520000,0
1183.01,258777137,FP,2458686.0027800,0.000630,-0.000630,0,5.9293200,0.0002200,-0.0002200,0,3.2857770,0.2190000,-0.2190000,0
1184.01,233087860,PC,2459408.6596070,0.002179,-0.002179,0,5.7484109,0.0000223,-0.0000223,0,1.7980000,0.4400000,-0.4400000,0
1185.01,83210867,FP,2458684.4745100,0.003900,-0.003900,0,1.1957300,0.0003300,-0.0003300,0,1.5690000,0.2730000,-0.2730000,0
1186.01,289539327,APC,2458692.4212200,0.000890,-0.000890,0,11.2088800,0.0006400,-0.0006400,0,7.8760000,0.0690000,-0.0690000,0
1187.01,372757221,PC,2459391.7412700,0.001896,-0.001896,0,2.5945590,0.0003121,-0.0003121,0,1.0174952,0.5557361,-0.5557361,0
1188.01,15247229,FP,2458687.1925300,0.001660,-0.001660,0,8.5112000,0.0013800,-0.0013800,0,3.4860000,0.1850000,-0.1850000,0
1189.01,112026224,PC,2458687.2107600,0.002940,-0.002940,0,3.9676500,0.0011000,-0.0011000,0,0.9380000,0.2420000,-0.2420000,0
119.01,278683844,PC,2459380.4261950,0.001038,-0.001038,0,5.5411063,0.0000115,-0.0000115,0,2.4810000,0.3960000,-0.3960000,0
119.02,278683844,PC,2459375.8356000,0.001763,-0.001763,0,10.6917564,0.0000318,-0.0000318,0,2.9600000,0.2670000,-0.2670000,0
1190.01,287196418,APC,2458684.2076200,0.000620,-0.000620,0,3.6949800,0.0001700,-0.0001700,0,4.3230000,0.0660000,-0.0660000,0
1191.01,237185205,FP,2459441.4232360,0.001100,-0.001100,0,15.7335693,0.0000512,-0.0000512,0,3.2880000,0.2240000,-0.2240000,0
1192.01,158276040,APC,2458687.2899400,0.001090,-0.001090,0,,,,0,3.0100000,0.5370000,-0.5370000,0
1193.01,89643259,FP,2458684.2047500,0.002550,-0.002550,0,2.2222300,0.0004300,-0.0004300,0,2.3810000,0.2100000,-0.2100000,0
1194.01,147950620,PC,2458684.9235330,0.000550,-0.000550,0,2.3106020,0.0000676,-0.0000676,0,1.5765492,0.0300105,-0.0300105,0
1195.01,24364065,FP,2458686.8469600,0.005880,-0.005880,0,4.0513500,0.0023800,-0.0023800,0,2.4000000,0.4210000,-0.4210000,0
1196.01,69068526,PC,2458689.0312100,0.001800,-0.001800,0,5.5413200,0.0009700,-0.0009700,0,3.2910000,0.1850000,-0.1850000,0
1197.01,92677094,PC,2458684.0865300,0.002320,-0.002320,0,4.5946300,0.0008500,-0.0008500,0,4.6040000,0.3260000,-0.3260000,0
1198.01,203189770,KP,2458686.8419400,0.000580,-0.000580,0,3.6132600,0.0001500,-0.0001500,0,4.0450000,0.0680000,-0.0680000,0
1199.01,99869022,PC,2458686.2505200,0.001080,-0.001080,0,3.6716600,0.0003200,-0.0003200,0,2.1640000,0.2640000,-0.2640000,0
120.01,394137592,CP,2458332.0828050,0.000707,-0.000707,0,11.5350760,0.0010350,-0.0010350,0,8.5559580,0.0690270,-0.0690270,0
1200.01,288185138,FP,2458683.8253700,0.000940,-0.000940,0,0.8351500,0.0000500,-0.0000500,0,1.0690000,0.1610000,-0.1610000,0
1201.01,29960110,CP,2458411.6708770,0.000733,-0.000733,0,2.4919771,0.0000071,-0.0000071,0,1.4338141,0.2870412,-0.2870412,0
1202.01,327017634,FP,2458614.4344110,0.002147,-0.002147,0,,,,0,2.7267750,0.5025440,-0.5025440,0
1203.01,23434737,CP,2458553.0722540,0.002491,-0.002491,0,25.4924990,0.0035540,-0.0035540,0,6.1245220,0.3494290,-0.3494290,0
1204.01,467666275,PC,2458569.9375700,0.002569,-0.002569,0,1.3814670,0.0001170,-0.0001170,0,2.6958470,0.4865890,-0.4865890,0
1205.01,287776397,PC,2458383.2307810,0.003081,-0.003081,0,2.3923704,0.0000306,-0.0000306,0,9.0225556,0.7739008,-0.7739008,0
1206.01,308034948,FP,2458569.7134980,0.001331,-0.001331,0,0.8315420,0.0000390,-0.0000390,0,1.9855380,0.2444360,-0.2444360,0
1207.01,364393429,PC,2458325.5497210,0.001683,-0.001683,0,2.6282142,0.0000157,-0.0000157,0,1.8092522,0.2607121,-0.2607121,0
1208.01,273985865,PC,2458327.4848550,0.002312,-0.002312,0,3.4238955,0.0000227,-0.0000227,0,2.3266584,0.3057011,-0.3057011,0
1208.02,273985865,PC,2458331.1204890,0.003186,-0.003186,0,10.9829853,0.0000797,-0.0000797,0,3.6811276,0.4023986,-0.4023986,0
1209.01,30037565,PC,2459314.3682160,0.006834,-0.006834,0,40.7198053,0.0002215,-0.0002215,0,4.3483876,0.3959269,-0.3959269,0
121.01,207081058,APC,2459074.3291100,0.013230,-0.013230,0,14.7636700,0.0002700,-0.0002700,0,6.1430000,0.1880000,-0.1880000,0
1210.01,33878688,FP,2459187.3594500,0.016027,-0.016027,0,79.3737538,0.0023152,-0.0023152,0,5.3800000,1.8630000,-1.8630000,0
1211.01,50312495,PC,2458363.5098440,0.003611,-0.003611,0,18.1663638,0.0001205,-0.0001205,0,2.7438885,0.3421785,-0.3421785,0
1212.01,389924075,PC,2458402.0365180,0.035248,-0.035248,0,105.5850890,0.0215230,-0.0215230,0,11.6068810,1.3707790,-1.3707790,0
1213.01,399144800,FP,2458576.1884500,0.002091,-0.002091,0,27.2141030,0.0032040,-0.0032040,0,3.9346600,0.1839410,-0.1839410,0
1214.01,451606970,PC,2459363.4158030,0.005434,-0.005434,0,19.1805928,0.0002241,-0.0002241,0,3.7630000,0.7740000,-0.7740000,0
1215.01,453260209,PC,2458570.3915080,0.001632,-0.001632,0,1.2126150,0.0000480,-0.0000480,0,0.8753260,0.3147870,-0.3147870,0
1216.01,141527965,PC,2458325.4304880,0.005755,-0.005755,0,4.5541064,0.0000628,-0.0000628,0,7.9155737,0.5535828,-0.5535828,0
1217.01,248092710,PC,2458574.9493730,0.003702,-0.003702,0,41.4649340,0.0051710,-0.0051710,0,6.1842710,0.4608640,-0.4608640,0
1218.01,294781547,PC,2459383.4352160,0.005796,-0.005796,0,13.7736662,0.0000682,-0.0000682,0,3.0131516,0.3173287,-0.3173287,0
1219.01,294981566,PC,2459386.4776760,0.004919,-0.004919,0,1.9142262,0.0000159,-0.0000159,0,3.3150000,0.4050000,-0.4050000,0
122.01,231702397,CP,2458329.1214900,0.004460,-0.004460,0,5.0780300,0.0000300,-0.0000300,0,1.0900000,0.2160000,-0.2160000,0
1220.01,319259194,APC,2458439.5835060,0.002313,-0.002313,0,70.3645965,0.0010914,-0.0010914,0,1.8158445,0.7226784,-0.7226784,0
1221.01,349095149,PC,2458404.1825090,0.006003,-0.006003,0,91.6830516,0.0011520,-0.0011520,0,8.9812168,0.4579712,-0.4579712,0
1222.01,374997123,PC,2459369.3083760,0.004139,-0.004139,0,10.1943985,0.0000473,-0.0000473,0,2.1185967,0.3472429,-0.3472429,0
1223.01,382437043,PC,2458337.7446840,0.003578,-0.003578,0,14.6432351,0.0001045,-0.0001045,0,2.7641614,0.2763786,-0.2763786,0
1224.01,299798795,PC,2459363.9165190,0.001943,-0.001943,0,4.1782902,0.0000103,-0.0000103,0,1.7271244,0.1198245,-0.1198245,0
1225.01,150428703,PC,2459386.8301330,0.006324,-0.006324,0,13.8967874,0.0001541,-0.0001541,0,4.5260993,0.3670919,-0.3670919,0
1225.02,150428703,PC,2458414.5462700,0.002498,-0.002498,0,8.1213210,0.0000458,-0.0000458,0,3.0540074,0.3608838,-0.3608838,0
1226.01,177115354,PC,2458438.4532180,0.001331,-0.001331,0,3.9288035,0.0000143,-0.0000143,0,1.6064128,0.4955186,-0.4955186,0
1227.01,360156606,PC,2458617.4782700,0.004217,-0.004217,0,27.3609550,0.0064740,-0.0064740,0,4.1403150,0.4584290,-0.4584290,0
1228.01,300038935,PC,2458348.3200300,0.001828,-0.001828,0,29.0501656,0.0003549,-0.0003549,0,7.2817972,0.1421566,-0.1421566,0
1229.01,140760434,APC,2458602.5255250,0.000621,-0.000621,0,31.8132264,0.0000404,-0.0000404,0,11.2567164,0.0427885,-0.0427885,0
123.01,290131778,CP,2458325.3749150,0.000164,-0.000164,0,3.3088773,0.0000014,-0.0000014,0,5.6621330,0.0195205,-0.0195205,0
1230.01,287156968,CP,2458620.3124320,0.004538,-0.004538,0,25.0598980,0.0035150,-0.0035150,0,6.7925960,0.6133590,-0.6133590,0
1231.01,447061717,PC,2458563.8890630,0.000605,-0.000605,0,24.2455822,0.0000358,-0.0000358,0,3.2473526,0.0824721,-0.0824721,0
1232.01,364395234,PC,2459356.5384610,0.000977,-0.000977,0,14.2545346,0.0000183,-0.0000183,0,4.9740000,0.1740000,-0.1740000,0
1233.01,260647166,CP,2459308.4811590,0.002134,-0.002134,0,14.1784420,0.0031045,-0.0031045,0,3.8535846,0.2615201,-0.2615201,0
1233.02,260647166,CP,2459311.4027740,0.002111,-0.002111,0,19.5932130,0.0029706,-0.0029706,0,4.1710419,0.1845463,-0.1845463,0
1233.03,260647166,CP,2459310.6329950,0.002246,-0.002246,0,6.2029868,0.0012035,-0.0012035,0,2.9994478,0.2125706,-0.2125706,0
1233.04,260647166,CP,2458572.1117540,0.002823,-0.002823,0,3.7953040,0.0003810,-0.0003810,0,2.3129930,0.4351730,-0.4351730,0
1234.01,90504905,PC,2458685.6131520,0.005333,-0.005333,0,2.2645386,0.0010604,-0.0010604,0,3.8193701,0.4799231,-0.4799231,0
1235.01,103633434,CP,2458683.6155840,0.001176,-0.001176,0,3.4447034,0.0000292,-0.0000292,0,1.9369818,0.3215065,-0.3215065,0
1236.01,120757718,KP,2458686.3839400,0.000266,-0.000266,0,3.0300322,0.0000721,-0.0000721,0,2.5171477,0.0247908,-0.0247908,0
1237.01,120960812,KP,2458687.7166940,0.003034,-0.003034,0,12.7263564,0.0043376,-0.0043376,0,2.4056813,0.7519410,-0.7519410,0
1238.01,153951307,PC,2458684.2946460,0.003695,-0.003695,0,3.2937059,0.0008880,-0.0008880,0,1.6604360,0.2698539,-0.2698539,0
1238.02,153951307,PC,2458684.1027930,0.002224,-0.002224,0,0.7646010,0.0000642,-0.0000642,0,1.0185124,0.5298688,-0.5298688,0
1239.01,154716798,CP,2458694.0375800,0.001461,-0.001461,0,12.6395882,0.0001628,-0.0001628,0,3.3995509,0.1820294,-0.1820294,0
124.01,29831208,APC,2459168.7045590,0.000646,-0.000646,0,1.8427990,0.0000022,-0.0000022,0,1.5730000,0.1490000,-0.1490000,0
1240.01,158170594,KP,2458684.8035190,0.000967,-0.000967,0,1.7208607,0.0000098,-0.0000098,0,1.9245678,0.1603944,-0.1603944,0
1241.01,159107668,PC,2458685.0741530,0.002706,-0.002706,0,4.7799660,0.0009203,-0.0009203,0,1.5118690,0.5980163,-0.5980163,0
1242.01,198212955,PC,2458683.7102830,0.000424,-0.000424,0,0.3814813,0.0000041,-0.0000041,0,0.8680330,0.0618395,-0.0618395,0
1243.01,219698776,PC,2458684.8793430,0.001125,-0.001125,0,4.6596724,0.0000499,-0.0000499,0,0.8567368,0.2562309,-0.2562309,0
1244.01,219850915,PC,2458684.9544030,0.001448,-0.001448,0,6.4001485,0.0000482,-0.0000482,0,2.2717245,0.1727886,-0.1727886,0
1245.01,229781583,PC,2458684.5504490,0.001491,-0.001491,0,4.8204186,0.0000397,-0.0000397,0,2.1017218,0.1199898,-0.1199898,0
1246.01,230127302,PC,2458688.9298890,0.002412,-0.002412,0,18.6603264,0.0002310,-0.0002310,0,3.9307480,0.3012140,-0.3012140,0
1246.02,230127302,PC,2458686.5657780,0.000952,-0.000952,0,4.3074370,0.0000230,-0.0000230,0,2.1666375,0.2458345,-0.2458345,0
1246.03,230127302,PC,2458683.4660670,0.002730,-0.002730,0,5.9041440,0.0000827,-0.0000827,0,2.9718626,0.2175719,-0.2175719,0
1246.04,230127302,PC,2458700.7236850,0.003720,-0.003720,0,37.9179951,0.0007010,-0.0007010,0,3.6018338,0.5289609,-0.5289609,0
1247.01,232540264,PC,2458687.6498540,0.001634,-0.001634,0,15.9234731,0.0001488,-0.0001488,0,4.2961651,0.2374740,-0.2374740,0
1248.01,232612416,PC,2458687.1216710,0.000234,-0.000234,0,4.3601427,0.0000061,-0.0000061,0,2.2680749,0.0278379,-0.0278379,0
1249.01,232976128,PC,2458694.3842700,0.003250,-0.003250,0,13.0783000,0.0002600,-0.0002600,0,2.8930000,0.2590000,-0.2590000,0
125.01,52368076,CP,2458327.4329060,0.001879,-0.001879,0,4.6518300,0.0000200,-0.0000200,0,2.6800000,0.3950000,-0.3950000,0
125.02,52368076,CP,2458334.4566900,0.002132,-0.002132,0,9.1654769,0.0046138,-0.0046138,0,3.4022073,0.4451452,-0.4451452,0
125.03,52368076,CP,2458342.8518350,0.003286,-0.003286,0,19.9818660,0.0045950,-0.0045950,0,2.9912310,0.7208310,-0.7208310,0
1250.01,233059608,FA,2458683.6429670,0.001753,-0.001753,0,1.4415044,0.0001673,-0.0001673,0,0.9274524,0.3253895,-0.3253895,0
1251.01,233120979,APC,2458685.8287670,0.000215,-0.000215,0,5.9630594,0.0000066,-0.0000066,0,3.1878517,0.0145401,-0.0145401,0
1252.01,233211762,PC,2458683.6869140,0.000150,-0.000150,0,1.1219491,0.0000016,-0.0000016,0,0.9561566,0.0157826,-0.0157826,0
1253.01,233684822,PC,2459414.9091910,0.002415,-0.002415,0,4.6756912,0.0000213,-0.0000213,0,1.9950000,0.4580000,-0.4580000,0
1254.01,236714379,PC,2458683.7481300,0.000203,-0.000203,0,1.0180032,0.0000017,-0.0000017,0,1.3511981,0.0242619,-0.0242619,0
1255.01,237222864,CP,2459411.8780730,0.001814,-0.001814,0,10.2889227,0.0000372,-0.0000372,0,1.5060000,0.4630000,-0.4630000,0
1256.01,274762761,FP,2458683.9474760,0.004219,-0.004219,0,1.0332441,0.0003238,-0.0003238,0,3.8017836,0.3347664,-0.3347664,0
1257.01,278348461,KP,2458686.8263000,0.000538,-0.000538,0,5.4527517,0.0001983,-0.0001983,0,3.5280860,0.0441941,-0.0441941,0
1258.01,288132261,PC,2459410.1287450,0.003279,-0.003279,0,10.2613321,0.0000675,-0.0000675,0,4.8500000,0.3730000,-0.3730000,0
1259.01,288735205,PC,2458686.7008440,0.000074,-0.000074,0,3.4779721,0.0000014,-0.0000014,0,2.4700549,0.0072250,-0.0072250,0
126.01,70440470,KP,2458326.7310430,0.000948,-0.000948,0,3.0354695,0.0002494,-0.0002494,0,2.7788864,0.0887027,-0.0887027,0
1260.01,355867695,PC,2458684.0141940,0.002960,-0.002960,0,3.1271596,0.0006344,-0.0006344,0,1.9997213,0.4415350,-0.4415350,0
1260.02,355867695,PC,2458686.1177630,0.003120,-0.003120,0,7.4912370,0.0017082,-0.0017082,0,2.0994488,0.5111533,-0.5111533,0
